# time;scaled;deconvolved;regularized;uncertainty(k=1)
5.986000000000000794e-06;3.105292787706637796e+02;-1.614848782049317151e+03;-1.889223665470018432e+03;7.558409071867253806e+04
5.988000000000000097e-06;-1.264406257423019042e+02;-2.512060922594428121e+03;-1.867254681426062689e+03;7.558467343968772911e+04
5.990000000000000248e-06;3.019748279965828715e+03;1.627487556154785352e+03;1.846742409151031325e+03;7.558524858425727871e+04
5.992000000000000398e-06;6.602901496972147470e+03;6.413649604815581370e+03;5.484271953567328637e+03;7.558590214866079623e+04
5.994000000000000548e-06;6.428113535166960901e+03;6.064536493568954029e+03;5.894999618221364472e+03;7.558640883539522474e+04
5.996000000000000699e-06;6.690295477874739845e+03;5.585252428857602354e+03;5.654878884103358359e+03;7.558690241222349869e+04
5.998000000000000002e-06;7.389447325095485212e+03;5.314537554759261184e+03;5.051087401592658352e+03;7.558776468895043945e+04
6.000000000000000152e-06;5.816355668848809728e+03;2.974878331456329761e+03;3.094192079969252973e+03;7.558824208112037741e+04
6.002000000000000302e-06;4.155870031699539140e+03;1.866528284111791436e+03;2.191365284374602197e+03;7.558875561488066160e+04
6.004000000000000453e-06;2.757566337258049316e+03;1.384052879839415255e+03;8.844811498168128310e+02;7.558951011366627063e+04
6.006000000000000603e-06;-2.138346066448950751e+02;-1.646481071604335739e+03;-7.375942678002611501e+02;7.558993346864025807e+04
